Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2012,YEAR,,STATE,COLORADO,8,,,,,,,0,,MUSHROOMS,"MUSHROOMS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,STATE,COLORADO,8,,,,,,,0,,MUSHROOMS,MUSHROOMS - SQ FT IN PRODUCTION,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,STATE,CONNECTICUT,9,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH AREA IN PRODUCTION,TOTAL,NOT SPECIFIED,8,47.1
CENSUS,2012,YEAR,,STATE,CONNECTICUT,9,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,8,47.1
CENSUS,2012,YEAR,,STATE,CONNECTICUT,9,,,,,,,0,,MUSHROOMS,"MUSHROOMS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"26,000",38.9
CENSUS,2012,YEAR,,STATE,CONNECTICUT,9,,,,,,,0,,MUSHROOMS,MUSHROOMS - SQ FT IN PRODUCTION,TOTAL,NOT SPECIFIED,"10,800",70.4
CENSUS,2012,YEAR,,STATE,DELAWARE,10,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH AREA IN PRODUCTION,TOTAL,NOT SPECIFIED,3,44.7
CENSUS,2012,YEAR,,STATE,DELAWARE,10,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,3,44.7
CENSUS,2012,YEAR,,STATE,DELAWARE,10,,,,,,,0,,MUSHROOMS,"MUSHROOMS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,274,374",11.1
CENSUS,2012,YEAR,,STATE,DELAWARE,10,,,,,,,0,,MUSHROOMS,MUSHROOMS - SQ FT IN PRODUCTION,TOTAL,NOT SPECIFIED,"157,800",20.4
CENSUS,2012,YEAR,,STATE,FLORIDA,12,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH AREA IN PRODUCTION,TOTAL,NOT SPECIFIED,18,26.9
CENSUS,2012,YEAR,,STATE,FLORIDA,12,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,18,26.9
CENSUS,2012,YEAR,,STATE,FLORIDA,12,,,,,,,0,,MUSHROOMS,"MUSHROOMS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,STATE,FLORIDA,12,,,,,,,0,,MUSHROOMS,MUSHROOMS - SQ FT IN PRODUCTION,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,STATE,GEORGIA,13,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH AREA IN PRODUCTION,TOTAL,NOT SPECIFIED,11,22.9
CENSUS,2012,YEAR,,STATE,GEORGIA,13,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,10,25.3
CENSUS,2012,YEAR,,STATE,GEORGIA,13,,,,,,,0,,MUSHROOMS,"MUSHROOMS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,STATE,GEORGIA,13,,,,,,,0,,MUSHROOMS,MUSHROOMS - SQ FT IN PRODUCTION,TOTAL,NOT SPECIFIED,"40,278",11.5
CENSUS,2012,YEAR,,STATE,HAWAII,15,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH AREA IN PRODUCTION,TOTAL,NOT SPECIFIED,3,44.7
CENSUS,2012,YEAR,,STATE,HAWAII,15,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,3,44.7
CENSUS,2012,YEAR,,STATE,HAWAII,15,,,,,,,0,,MUSHROOMS,"MUSHROOMS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,STATE,HAWAII,15,,,,,,,0,,MUSHROOMS,MUSHROOMS - SQ FT IN PRODUCTION,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH AREA IN PRODUCTION,TOTAL,NOT SPECIFIED,18,24.2
CENSUS,2012,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,15,21.9
CENSUS,2012,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,MUSHROOMS,"MUSHROOMS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,MUSHROOMS,MUSHROOMS - SQ FT IN PRODUCTION,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,STATE,IOWA,19,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH AREA IN PRODUCTION,TOTAL,NOT SPECIFIED,5,82.7
CENSUS,2012,YEAR,,STATE,IOWA,19,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,5,82.7
CENSUS,2012,YEAR,,STATE,IOWA,19,,,,,,,0,,MUSHROOMS,"MUSHROOMS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"120,003",75.2
CENSUS,2012,YEAR,,STATE,IOWA,19,,,,,,,0,,MUSHROOMS,MUSHROOMS - SQ FT IN PRODUCTION,TOTAL,NOT SPECIFIED,"12,210",93.9
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH AREA IN PRODUCTION,TOTAL,NOT SPECIFIED,4,(H)
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,4,(H)
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,MUSHROOMS,"MUSHROOMS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"45,200",(H)
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,MUSHROOMS,MUSHROOMS - SQ FT IN PRODUCTION,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,STATE,KENTUCKY,21,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH AREA IN PRODUCTION,TOTAL,NOT SPECIFIED,20,31.1
CENSUS,2012,YEAR,,STATE,KENTUCKY,21,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,20,31.1
CENSUS,2012,YEAR,,STATE,KENTUCKY,21,,,,,,,0,,MUSHROOMS,"MUSHROOMS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"155,567",83.8
CENSUS,2012,YEAR,,STATE,KENTUCKY,21,,,,,,,0,,MUSHROOMS,MUSHROOMS - SQ FT IN PRODUCTION,TOTAL,NOT SPECIFIED,"29,070",51.5
CENSUS,2012,YEAR,,STATE,LOUISIANA,22,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH AREA IN PRODUCTION,TOTAL,NOT SPECIFIED,6,38.7
CENSUS,2012,YEAR,,STATE,LOUISIANA,22,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,6,38.7
CENSUS,2012,YEAR,,STATE,LOUISIANA,22,,,,,,,0,,MUSHROOMS,"MUSHROOMS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,STATE,LOUISIANA,22,,,,,,,0,,MUSHROOMS,MUSHROOMS - SQ FT IN PRODUCTION,TOTAL,NOT SPECIFIED,"82,550",30.2
CENSUS,2012,YEAR,,STATE,MAINE,23,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH AREA IN PRODUCTION,TOTAL,NOT SPECIFIED,12,21.6
CENSUS,2012,YEAR,,STATE,MAINE,23,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,12,21.6
CENSUS,2012,YEAR,,STATE,MAINE,23,,,,,,,0,,MUSHROOMS,"MUSHROOMS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"7,440",87.7
CENSUS,2012,YEAR,,STATE,MAINE,23,,,,,,,0,,MUSHROOMS,MUSHROOMS - SQ FT IN PRODUCTION,TOTAL,NOT SPECIFIED,"150,918",50.8
CENSUS,2012,YEAR,,STATE,MARYLAND,24,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH AREA IN PRODUCTION,TOTAL,NOT SPECIFIED,7,35.9
CENSUS,2012,YEAR,,STATE,MARYLAND,24,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,7,35.9
CENSUS,2012,YEAR,,STATE,MARYLAND,24,,,,,,,0,,MUSHROOMS,"MUSHROOMS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,STATE,MARYLAND,24,,,,,,,0,,MUSHROOMS,MUSHROOMS - SQ FT IN PRODUCTION,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,STATE,MASSACHUSETTS,25,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH AREA IN PRODUCTION,TOTAL,NOT SPECIFIED,15,(H)
CENSUS,2012,YEAR,,STATE,MASSACHUSETTS,25,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,15,(H)
CENSUS,2012,YEAR,,STATE,MASSACHUSETTS,25,,,,,,,0,,MUSHROOMS,"MUSHROOMS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"238,312",(H)
CENSUS,2012,YEAR,,STATE,MASSACHUSETTS,25,,,,,,,0,,MUSHROOMS,MUSHROOMS - SQ FT IN PRODUCTION,TOTAL,NOT SPECIFIED,"416,106",(H)
CENSUS,2012,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH AREA IN PRODUCTION,TOTAL,NOT SPECIFIED,10,46.5
CENSUS,2012,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,10,46.5
CENSUS,2012,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,MUSHROOMS,"MUSHROOMS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"11,502",72.4
CENSUS,2012,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,MUSHROOMS,MUSHROOMS - SQ FT IN PRODUCTION,TOTAL,NOT SPECIFIED,"10,954",72.7
CENSUS,2012,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH AREA IN PRODUCTION,TOTAL,NOT SPECIFIED,6,75.8
CENSUS,2012,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,6,75.8
CENSUS,2012,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,MUSHROOMS,"MUSHROOMS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,MUSHROOMS,MUSHROOMS - SQ FT IN PRODUCTION,TOTAL,NOT SPECIFIED,"5,193",21.7
CENSUS,2012,YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH AREA IN PRODUCTION,TOTAL,NOT SPECIFIED,3,63.2
CENSUS,2012,YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,3,63.2
CENSUS,2012,YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,MUSHROOMS,"MUSHROOMS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,MUSHROOMS,MUSHROOMS - SQ FT IN PRODUCTION,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,STATE,MISSOURI,29,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH AREA IN PRODUCTION,TOTAL,NOT SPECIFIED,18,31.2
CENSUS,2012,YEAR,,STATE,MISSOURI,29,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,18,31.2
CENSUS,2012,YEAR,,STATE,MISSOURI,29,,,,,,,0,,MUSHROOMS,"MUSHROOMS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"298,281",11.9
CENSUS,2012,YEAR,,STATE,MISSOURI,29,,,,,,,0,,MUSHROOMS,MUSHROOMS - SQ FT IN PRODUCTION,TOTAL,NOT SPECIFIED,"30,586",52.2
CENSUS,2012,YEAR,,STATE,MONTANA,30,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH AREA IN PRODUCTION,TOTAL,NOT SPECIFIED,2,4.4
CENSUS,2012,YEAR,,STATE,MONTANA,30,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,2,4.4
CENSUS,2012,YEAR,,STATE,MONTANA,30,,,,,,,0,,MUSHROOMS,"MUSHROOMS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,STATE,MONTANA,30,,,,,,,0,,MUSHROOMS,MUSHROOMS - SQ FT IN PRODUCTION,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH AREA IN PRODUCTION,TOTAL,NOT SPECIFIED,2,(H)
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,2,(H)
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,MUSHROOMS,"MUSHROOMS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,MUSHROOMS,MUSHROOMS - SQ FT IN PRODUCTION,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,STATE,NEW HAMPSHIRE,33,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH AREA IN PRODUCTION,TOTAL,NOT SPECIFIED,11,33.2
CENSUS,2012,YEAR,,STATE,NEW HAMPSHIRE,33,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,11,33.2
CENSUS,2012,YEAR,,STATE,NEW HAMPSHIRE,33,,,,,,,0,,MUSHROOMS,"MUSHROOMS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"31,012",(H)
CENSUS,2012,YEAR,,STATE,NEW HAMPSHIRE,33,,,,,,,0,,MUSHROOMS,MUSHROOMS - SQ FT IN PRODUCTION,TOTAL,NOT SPECIFIED,"11,252",18.7
CENSUS,2012,YEAR,,STATE,NEW JERSEY,34,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH AREA IN PRODUCTION,TOTAL,NOT SPECIFIED,4,23.7
CENSUS,2012,YEAR,,STATE,NEW JERSEY,34,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,4,23.7
CENSUS,2012,YEAR,,STATE,NEW JERSEY,34,,,,,,,0,,MUSHROOMS,"MUSHROOMS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,700",3.5
CENSUS,2012,YEAR,,STATE,NEW JERSEY,34,,,,,,,0,,MUSHROOMS,MUSHROOMS - SQ FT IN PRODUCTION,TOTAL,NOT SPECIFIED,"1,206",47.2
CENSUS,2012,YEAR,,STATE,NEW MEXICO,35,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH AREA IN PRODUCTION,TOTAL,NOT SPECIFIED,1,18.6
CENSUS,2012,YEAR,,STATE,NEW MEXICO,35,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,1,18.6
CENSUS,2012,YEAR,,STATE,NEW MEXICO,35,,,,,,,0,,MUSHROOMS,"MUSHROOMS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,STATE,NEW MEXICO,35,,,,,,,0,,MUSHROOMS,MUSHROOMS - SQ FT IN PRODUCTION,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,STATE,NEW YORK,36,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH AREA IN PRODUCTION,TOTAL,NOT SPECIFIED,34,31.1
CENSUS,2012,YEAR,,STATE,NEW YORK,36,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,33,26
CENSUS,2012,YEAR,,STATE,NEW YORK,36,,,,,,,0,,MUSHROOMS,"MUSHROOMS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,628,080",24.3
CENSUS,2012,YEAR,,STATE,NEW YORK,36,,,,,,,0,,MUSHROOMS,MUSHROOMS - SQ FT IN PRODUCTION,TOTAL,NOT SPECIFIED,"1,199,865",57.8
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH AREA IN PRODUCTION,TOTAL,NOT SPECIFIED,107,24.6
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,107,24.6
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,MUSHROOMS,"MUSHROOMS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"361,316",30.3
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,MUSHROOMS,MUSHROOMS - SQ FT IN PRODUCTION,TOTAL,NOT SPECIFIED,"326,213",29.2
CENSUS,2012,YEAR,,STATE,OHIO,39,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH AREA IN PRODUCTION,TOTAL,NOT SPECIFIED,18,23.6
CENSUS,2012,YEAR,,STATE,OHIO,39,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,18,23.6
CENSUS,2012,YEAR,,STATE,OHIO,39,,,,,,,0,,MUSHROOMS,"MUSHROOMS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"732,020",14.3
CENSUS,2012,YEAR,,STATE,OHIO,39,,,,,,,0,,MUSHROOMS,MUSHROOMS - SQ FT IN PRODUCTION,TOTAL,NOT SPECIFIED,"24,430",25.7
CENSUS,2012,YEAR,,STATE,OKLAHOMA,40,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH AREA IN PRODUCTION,TOTAL,NOT SPECIFIED,2,4.4
CENSUS,2012,YEAR,,STATE,OKLAHOMA,40,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,2,4.4
CENSUS,2012,YEAR,,STATE,OKLAHOMA,40,,,,,,,0,,MUSHROOMS,"MUSHROOMS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,STATE,OKLAHOMA,40,,,,,,,0,,MUSHROOMS,MUSHROOMS - SQ FT IN PRODUCTION,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,STATE,OREGON,41,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH AREA IN PRODUCTION,AREA IN PRODUCTION,AREA IN PRODUCTION: (1 TO 999 SQ FT),2,8.4
CENSUS,2012,YEAR,,STATE,OREGON,41,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH AREA IN PRODUCTION,AREA IN PRODUCTION,"AREA IN PRODUCTION: (10,000 TO 19,999 SQ FT)",4,23.7
CENSUS,2012,YEAR,,STATE,OREGON,41,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH AREA IN PRODUCTION,AREA IN PRODUCTION,"AREA IN PRODUCTION: (100,000 TO 199,999 SQ FT)",2,0.1
CENSUS,2012,YEAR,,STATE,OREGON,41,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH AREA IN PRODUCTION,AREA IN PRODUCTION,"AREA IN PRODUCTION: (2,000 TO 4,999 SQ FT)",4,75
CENSUS,2012,YEAR,,STATE,OREGON,41,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH AREA IN PRODUCTION,AREA IN PRODUCTION,"AREA IN PRODUCTION: (20,000 TO 49,999 SQ FT)",2,47.4
CENSUS,2012,YEAR,,STATE,OREGON,41,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH AREA IN PRODUCTION,AREA IN PRODUCTION,"AREA IN PRODUCTION: (200,000 TO 499,999 SQ FT)",1,9.3
CENSUS,2012,YEAR,,STATE,OREGON,41,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH AREA IN PRODUCTION,AREA IN PRODUCTION,"AREA IN PRODUCTION: (5,000 TO 9,999 SQ FT)",3,44.7
CENSUS,2012,YEAR,,STATE,OREGON,41,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH AREA IN PRODUCTION,TOTAL,NOT SPECIFIED,18,28.9
CENSUS,2012,YEAR,,STATE,OREGON,41,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH SALES,AREA IN PRODUCTION,AREA IN PRODUCTION: (1 TO 999 SQ FT),2,8.4
CENSUS,2012,YEAR,,STATE,OREGON,41,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH SALES,AREA IN PRODUCTION,"AREA IN PRODUCTION: (10,000 TO 19,999 SQ FT)",4,23.7
CENSUS,2012,YEAR,,STATE,OREGON,41,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH SALES,AREA IN PRODUCTION,"AREA IN PRODUCTION: (100,000 TO 199,999 SQ FT)",2,0.1
CENSUS,2012,YEAR,,STATE,OREGON,41,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH SALES,AREA IN PRODUCTION,"AREA IN PRODUCTION: (2,000 TO 4,999 SQ FT)",4,75
CENSUS,2012,YEAR,,STATE,OREGON,41,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH SALES,AREA IN PRODUCTION,"AREA IN PRODUCTION: (20,000 TO 49,999 SQ FT)",2,47.4
CENSUS,2012,YEAR,,STATE,OREGON,41,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH SALES,AREA IN PRODUCTION,"AREA IN PRODUCTION: (5,000 TO 9,999 SQ FT)",3,44.7
CENSUS,2012,YEAR,,STATE,OREGON,41,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,17,30.6
CENSUS,2012,YEAR,,STATE,OREGON,41,,,,,,,0,,MUSHROOMS,"MUSHROOMS - SALES, MEASURED IN $",AREA IN PRODUCTION,AREA IN PRODUCTION: (1 TO 999 SQ FT), (D),(D)
CENSUS,2012,YEAR,,STATE,OREGON,41,,,,,,,0,,MUSHROOMS,"MUSHROOMS - SALES, MEASURED IN $",AREA IN PRODUCTION,"AREA IN PRODUCTION: (10,000 TO 19,999 SQ FT)","943,140",28.5
CENSUS,2012,YEAR,,STATE,OREGON,41,,,,,,,0,,MUSHROOMS,"MUSHROOMS - SALES, MEASURED IN $",AREA IN PRODUCTION,"AREA IN PRODUCTION: (100,000 TO 199,999 SQ FT)", (D),(D)
CENSUS,2012,YEAR,,STATE,OREGON,41,,,,,,,0,,MUSHROOMS,"MUSHROOMS - SALES, MEASURED IN $",AREA IN PRODUCTION,"AREA IN PRODUCTION: (2,000 TO 4,999 SQ FT)","497,556",89.9
CENSUS,2012,YEAR,,STATE,OREGON,41,,,,,,,0,,MUSHROOMS,"MUSHROOMS - SALES, MEASURED IN $",AREA IN PRODUCTION,"AREA IN PRODUCTION: (20,000 TO 49,999 SQ FT)", (D),(D)
CENSUS,2012,YEAR,,STATE,OREGON,41,,,,,,,0,,MUSHROOMS,"MUSHROOMS - SALES, MEASURED IN $",AREA IN PRODUCTION,"AREA IN PRODUCTION: (5,000 TO 9,999 SQ FT)","1,012,539",79.7
CENSUS,2012,YEAR,,STATE,OREGON,41,,,,,,,0,,MUSHROOMS,"MUSHROOMS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"16,821,799",8.2
CENSUS,2012,YEAR,,STATE,OREGON,41,,,,,,,0,,MUSHROOMS,MUSHROOMS - SQ FT IN PRODUCTION,AREA IN PRODUCTION,AREA IN PRODUCTION: (1 TO 999 SQ FT), (D),(D)
CENSUS,2012,YEAR,,STATE,OREGON,41,,,,,,,0,,MUSHROOMS,MUSHROOMS - SQ FT IN PRODUCTION,AREA IN PRODUCTION,"AREA IN PRODUCTION: (10,000 TO 19,999 SQ FT)", (D),(D)
CENSUS,2012,YEAR,,STATE,OREGON,41,,,,,,,0,,MUSHROOMS,MUSHROOMS - SQ FT IN PRODUCTION,AREA IN PRODUCTION,"AREA IN PRODUCTION: (100,000 TO 199,999 SQ FT)", (D),(D)
CENSUS,2012,YEAR,,STATE,OREGON,41,,,,,,,0,,MUSHROOMS,MUSHROOMS - SQ FT IN PRODUCTION,AREA IN PRODUCTION,"AREA IN PRODUCTION: (2,000 TO 4,999 SQ FT)","13,156",83.5
CENSUS,2012,YEAR,,STATE,OREGON,41,,,,,,,0,,MUSHROOMS,MUSHROOMS - SQ FT IN PRODUCTION,AREA IN PRODUCTION,"AREA IN PRODUCTION: (20,000 TO 49,999 SQ FT)", (D),(D)
CENSUS,2012,YEAR,,STATE,OREGON,41,,,,,,,0,,MUSHROOMS,MUSHROOMS - SQ FT IN PRODUCTION,AREA IN PRODUCTION,"AREA IN PRODUCTION: (200,000 TO 499,999 SQ FT)", (D),(D)
CENSUS,2012,YEAR,,STATE,OREGON,41,,,,,,,0,,MUSHROOMS,MUSHROOMS - SQ FT IN PRODUCTION,AREA IN PRODUCTION,"AREA IN PRODUCTION: (5,000 TO 9,999 SQ FT)","17,825",37.6
CENSUS,2012,YEAR,,STATE,OREGON,41,,,,,,,0,,MUSHROOMS,MUSHROOMS - SQ FT IN PRODUCTION,TOTAL,NOT SPECIFIED,"776,315",5.6
CENSUS,2012,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH AREA IN PRODUCTION,AREA IN PRODUCTION,AREA IN PRODUCTION: (1 TO 999 SQ FT),2,(H)
